"Protein ID";"m";"stat";"p"
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341214"";""ENSP00000341214"")";57;15,4573576675849;0,0764
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341289"";""ENSP00000341289"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341324"";""ENSP00000341324"")";205;22,3472222222222;0,1772
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341412"";""ENSP00000341412"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341442"";""ENSP00000341442"")";116;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341549"";""ENSP00000341549"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341581"";""ENSP00000341581"")";124;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341637"";""ENSP00000341637"")";76;277,797387832435;0,0011
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341762"";""ENSP00000341762"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341765"";""ENSP00000341765"")";483;92,8389411236512;0,0917
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341819"";""ENSP00000341819"")";274;9,14007571660357;0,3842
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341821"";""ENSP00000341821"")";95;96,7660353891123;0,0104
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341914"";""ENSP00000341914"")";436;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341940"";""ENSP00000341940"")";127;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341961"";""ENSP00000341961"")";9;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341963"";""ENSP00000341963"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341988"";""ENSP00000341988"")";67;9;0,1464
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000341992"";""ENSP00000341992"")";91;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342007"";""ENSP00000342007"")";42;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342015"";""ENSP00000342015"")";108;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342026"";""ENSP00000342026"")";76;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342082"";""ENSP00000342082"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342137"";""ENSP00000342137"")";81;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342148"";""ENSP00000342148"")";66;16,928069226609;0,0757
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342162"";""ENSP00000342162"")";95;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342188"";""ENSP00000342188"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342336"";""ENSP00000342336"")";139;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342392"";""ENSP00000342392"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342411"";""ENSP00000342411"")";27;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342448"";""ENSP00000342448"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342609"";""ENSP00000342609"")";140;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342790"";""ENSP00000342790"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342848"";""ENSP00000342848"")";151;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342850"";""ENSP00000342850"")";160;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000342962"";""ENSP00000342962"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343002"";""ENSP00000343002"")";401;89,008387493122;0,0787
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343140"";""ENSP00000343140"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343242"";""ENSP00000343242"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343248"";""ENSP00000343248"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343290"";""ENSP00000343290"")";581;56,8350621860975;0,2012
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343398"";""ENSP00000343398"")";117;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343521"";""ENSP00000343521"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343636"";""ENSP00000343636"")";365;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343676"";""ENSP00000343676"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343782"";""ENSP00000343782"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343838"";""ENSP00000343838"")";282;14,8787338608913;0,3284
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343890"";""ENSP00000343890"")";48;22,5913863217345;0,0384
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343900"";""ENSP00000343900"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000343924"";""ENSP00000343924"")";98;6,92520775623269;0,2785
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344041"";""ENSP00000344041"")";118;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344071"";""ENSP00000344071"")";296;7,33506944444445;0,4958
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344125"";""ENSP00000344125"")";95;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344129"";""ENSP00000344129"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344285"";""ENSP00000344285"")";77;15,5528472222222;0,1092
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344331"";""ENSP00000344331"")";145;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344401"";""ENSP00000344401"")";284;69,099529478458;0,0713
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344411"";""ENSP00000344411"")";45;15,7734850871666;0,0583
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344420"";""ENSP00000344420"")";14;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344424"";""ENSP00000344424"")";188;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344430"";""ENSP00000344430"")";121;8,39001189060642;0,242
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344431"";""ENSP00000344431"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344488"";""ENSP00000344488"")";307;155,446025443768;0,0253
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344489"";""ENSP00000344489"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344504"";""ENSP00000344504"")";80;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344545"";""ENSP00000344545"")";35;7,49716553287982;0,1251
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344563"";""ENSP00000344563"")";107;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344579"";""ENSP00000344579"")";67;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344729"";""ENSP00000344729"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344855"";""ENSP00000344855"")";102;6,90938775510204;0,3003
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000344860"";""ENSP00000344860"")";58;90,6098053475576;0,0069
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345024"";""ENSP00000345024"")";114;6,98903421852292;0,2996
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345102"";""ENSP00000345102"")";91;22,9202097505669;0,0793
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345133"";""ENSP00000345133"")";66;24,2288847578991;0,0517
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345147"";""ENSP00000345147"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345151"";""ENSP00000345151"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345179"";""ENSP00000345179"")";103;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345229"";""ENSP00000345229"")";791;16,0885355600675;0,6061
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345374"";""ENSP00000345374"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345420"";""ENSP00000345420"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345464"";""ENSP00000345464"")";76;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345468"";""ENSP00000345468"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345528"";""ENSP00000345528"")";94;7,11111111111111;0,2602
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345563"";""ENSP00000345563"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345708"";""ENSP00000345708"")";48;198,278344300354;6e-04
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345716"";""ENSP00000345716"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345785"";""ENSP00000345785"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345848"";""ENSP00000345848"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345868"";""ENSP00000345868"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000345985"";""ENSP00000345985"")";742;100,663377617067;0,1394
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346012"";""ENSP00000346012"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346130"";""ENSP00000346130"")";45;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346255"";""ENSP00000346255"")";150;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346283"";""ENSP00000346283"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346342"";""ENSP00000346342"")";59;41,2690758879482;0,0188
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346536"";""ENSP00000346536"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346693"";""ENSP00000346693"")";166;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346768"";""ENSP00000346768"")";233;14,8787338608913;0,2778
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346802"";""ENSP00000346802"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346805"";""ENSP00000346805"")";88;6,47933884297521;0,2998
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346916"";""ENSP00000346916"")";280;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346931"";""ENSP00000346931"")";37;6,98903421852292;0,1447
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000346981"";""ENSP00000346981"")";110;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347003"";""ENSP00000347003"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347055"";""ENSP00000347055"")";104;35,2451820994031;0,0555
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347168"";""ENSP00000347168"")";27;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347197"";""ENSP00000347197"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347198"";""ENSP00000347198"")";1090;53,716088713847;0,3925
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347409"";""ENSP00000347409"")";149;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347418"";""ENSP00000347418"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347444"";""ENSP00000347444"")";249;46,1638670419148;0,103
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347635"";""ENSP00000347635"")";26;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347646"";""ENSP00000347646"")";66;13,0401234567901;0,1114
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347689"";""ENSP00000347689"")";125;7,71604938271605;0,2724
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347712"";""ENSP00000347712"")";46;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347721"";""ENSP00000347721"")";245;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347730"";""ENSP00000347730"")";748;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347810"";""ENSP00000347810"")";129;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347823"";""ENSP00000347823"")";6;28,1715976331361;0,002
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347915"";""ENSP00000347915"")";69;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347919"";""ENSP00000347919"")";46;14,5714413265306;0,0681
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347931"";""ENSP00000347931"")";66;42,2392295982716;0,0228
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000347997"";""ENSP00000347997"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348033"";""ENSP00000348033"")";107;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348074"";""ENSP00000348074"")";149;10,0535395597858;0,2342
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348168"";""ENSP00000348168"")";215;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348170"";""ENSP00000348170"")";70;37,6863104978036;0,0322
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348455"";""ENSP00000348455"")";922;107,863384902096;0,1671
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348639"";""ENSP00000348639"")";222;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348673"";""ENSP00000348673"")";92;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348888"";""ENSP00000348888"")";67;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348911"";""ENSP00000348911"")";109;43,1467740713083;0,039
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000348924"";""ENSP00000348924"")";79;11,6048786378457;0,1329
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349022"";""ENSP00000349022"")";84;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349041"";""ENSP00000349041"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349161"";""ENSP00000349161"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349205"";""ENSP00000349205"")";124;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349270"";""ENSP00000349270"")";41;20,795875211592;0,0358
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349336"";""ENSP00000349336"")";121;22,2874622308291;0,1073
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349365"";""ENSP00000349365"")";22;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349430"";""ENSP00000349430"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349459"";""ENSP00000349459"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349493"";""ENSP00000349493"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349669"";""ENSP00000349669"")";82;11,81640625;0,1369
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349678"";""ENSP00000349678"")";86;10,3316326530612;0,156
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349687"";""ENSP00000349687"")";62;22,5188697481877;0,0503
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349785"";""ENSP00000349785"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349884"";""ENSP00000349884"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000349945"";""ENSP00000349945"")";20;7,74790094590286;0,0789
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350005"";""ENSP00000350005"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350049"";""ENSP00000350049"")";137;45,2234894757231;0,055
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350050"";""ENSP00000350050"")";164;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350075"";""ENSP00000350075"")";73;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350102"";""ENSP00000350102"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350132"";""ENSP00000350132"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350198"";""ENSP00000350198"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350222"";""ENSP00000350222"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350358"";""ENSP00000350358"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350418"";""ENSP00000350418"")";114;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350425"";""ENSP00000350425"")";82;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350474"";""ENSP00000350474"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350630"";""ENSP00000350630"")";329;7,19809637120761;0,5295
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350633"";""ENSP00000350633"")";39;6,85207612456747;0,1611
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350698"";""ENSP00000350698"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350716"";""ENSP00000350716"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350961"";""ENSP00000350961"")";73;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000350976"";""ENSP00000350976"")";84;6,47933884297521;0,2958
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351211"";""ENSP00000351211"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351218"";""ENSP00000351218"")";55;9;0,1185
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351244"";""ENSP00000351244"")";102;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351325"";""ENSP00000351325"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351345"";""ENSP00000351345"")";107;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351379"";""ENSP00000351379"")";112;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351395"";""ENSP00000351395"")";17;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351466"";""ENSP00000351466"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351569"";""ENSP00000351569"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351589"";""ENSP00000351589"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351602"";""ENSP00000351602"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351632"";""ENSP00000351632"")";143;6,80529300567108;0,3681
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351706"";""ENSP00000351706"")";54;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351727"";""ENSP00000351727"")";51;28,3725148633834;0,0287
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000351933"";""ENSP00000351933"")";50;0;1
