"GO ID";"m";"stat";"p"
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002548"";""GO:0002548"")";3466;574,604415228002;0,0951
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002587"";""GO:0002587"")";321;119,435689242798;0,0388
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002637"";""GO:0002637"")";551;34,8942427725864;0,286
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002639"";""GO:0002639"")";2276;119,703857292499;0,3953
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002645"";""GO:0002645"")";475;7,49030470914127;0,6107
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002666"";""GO:0002666"")";746;7,49030470914127;0,7269
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002675"";""GO:0002675"")";1226;141,573308448249;0,1606
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002682"";""GO:0002682"")";826;113,922172818005;0,131
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002687"";""GO:0002687"")";1481;195,878019147687;0,1273
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002690"";""GO:0002690"")";1271;75,5382805401292;0,3404
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002719"";""GO:0002719"")";1061;7,84;0,8239
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002720"";""GO:0002720"")";1780;33,1086179256764;0,72
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002725"";""GO:0002725"")";583;16,5347222222222;0,4846
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002726"";""GO:0002726"")";1416;50,3979018033806;0,5005
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002729"";""GO:0002729"")";1748;82,0402486304687;0,4359
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002755"";""GO:0002755"")";1903;535,576465145373;0,0443
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002767"";""GO:0002767"")";592;15,3303047091413;0,5122
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002769"";""GO:0002769"")";169;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002774"";""GO:0002774"")";628;7,84;0,6578
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002819"";""GO:0002819"")";1037;77,5142662709011;0,2571
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002827"";""GO:0002827"")";1481;40,8449258424839;0,5843
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002842"";""GO:0002842"")";459;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002862"";""GO:0002862"")";3287;249,938905456358;0,2932
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002876"";""GO:0002876"")";65;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002925"";""GO:0002925"")";456;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002931"";""GO:0002931"")";8239;1331,12699140084;0,0958
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003007"";""GO:0003007"")";8777;1130,05591083259;0,1333
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003009"";""GO:0003009"")";3372;175,574704230955;0,4437
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003016"";""GO:0003016"")";2835;127,709567128072;0,4797
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003073"";""GO:0003073"")";3078;198,323520915401;0,3433
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003084"";""GO:0003084"")";1767;91,3426603976738;0,3977
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003085"";""GO:0003085"")";2797;162,172874281385;0,3796
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003091"";""GO:0003091"")";2956;1553,62849418019;0,0158
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003094"";""GO:0003094"")";2367;42,7027015286807;0,7695
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003139"";""GO:0003139"")";1959;117,215375343692;0,3467
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003148"";""GO:0003148"")";9009;916,324759848704;0,2002
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003151"";""GO:0003151"")";6707;549,379035147521;0,2842
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003161"";""GO:0003161"")";2512;144,572576878239;0,3832
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003180"";""GO:0003180"")";8847;792,676661037494;0,2421
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003181"";""GO:0003181"")";3980;332,081905983526;0,2642
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003184"";""GO:0003184"")";4955;609,431776986245;0,1474
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003198"";""GO:0003198"")";1148;201,964309747292;0,0969
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003203"";""GO:0003203"")";2496;287,726334717321;0,1633
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003208"";""GO:0003208"")";1531;322,00812987774;0,0674
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003214"";""GO:0003214"")";1524;91,1435278671032;0,3258
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003215"";""GO:0003215"")";2450;831,535334066545;0,0343
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003222"";""GO:0003222"")";2732;196,428020246096;0,3017
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003272"";""GO:0003272"")";4070;348,809959500653;0,2468
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003281"";""GO:0003281"")";6499;970,621636788214;0,1027
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003300"";""GO:0003300"")";4519;146,75814548537;0,6768
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003323"";""GO:0003323"")";3344;93,1536491251188;0,6835
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003333"";""GO:0003333"")";4183;546,124864735874;0,1335
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003334"";""GO:0003334"")";2878;67,223515137172;0,7331
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003341"";""GO:0003341"")";10419;963,908065269393;0,2291
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003351"";""GO:0003351"")";3990;317,955867558844;0,2722
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003376"";""GO:0003376"")";1467;43,7418478418279;0,5603
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003382"";""GO:0003382"")";5015;417,999868124058;0,2611
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003407"";""GO:0003407"")";2801;101,224326492091;0,5644
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0005513"";""GO:0005513"")";6013;197,05406717106;0,7023
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0005975"";""GO:0005975"")";17464;2092,3773179529;0,1597
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0005977"";""GO:0005977"")";4514;177,745808987869;0,5859
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0005978"";""GO:0005978"")";2403;124,950701921835;0,4113
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0005979"";""GO:0005979"")";1655;217,205768403062;0,136
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006000"";""GO:0006000"")";1121;20,1567248132899;0,6805
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006002"";""GO:0006002"")";2078;14,44;0,923
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006006"";""GO:0006006"")";6892;3501,59165918046;0,0141
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006024"";""GO:0006024"")";6079;312,177999922163;0,4938
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006027"";""GO:0006027"")";2818;397,777655242202;0,118
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006044"";""GO:0006044"")";2996;175,020576407961;0,3825
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006068"";""GO:0006068"")";1029;25,3147190109802;0,5808
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006071"";""GO:0006071"")";1248;50,9707842425747;0,4558
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006081"";""GO:0006081"")";1066;32,4525115816574;0,5113
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006082"";""GO:0006082"")";1928;155,695682989396;0,2545
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006091"";""GO:0006091"")";4794;403,085497179076;0,2607
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006094"";""GO:0006094"")";2986;166,060805943498;0,3919
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006096"";""GO:0006096"")";3144;288,868822083749;0,2189
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006099"";""GO:0006099"")";4675;396,219799949945;0,2628
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006103"";""GO:0006103"")";2062;250,197459117875;0,1508
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006107"";""GO:0006107"")";804;40,3932455125195;0,3631
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006110"";""GO:0006110"")";1751;202,526780282777;0,1616
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006111"";""GO:0006111"")";2088;93,0201967443282;0,4491
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006112"";""GO:0006112"")";2671;339,920335156264;0,139
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006119"";""GO:0006119"")";1457;47,7229062429623;0,5254
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006120"";""GO:0006120"")";3448;263,794428675855;0,2861
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006122"";""GO:0006122"")";594;59,6333846951382;0,1828
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006123"";""GO:0006123"")";1430;74,7199472899566;0,3753
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006139"";""GO:0006139"")";4099;198,325057826075;0,4892
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006164"";""GO:0006164"")";1394;52,3330519809556;0,4868
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006165"";""GO:0006165"")";2945;103,259522702017;0,5793
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006171"";""GO:0006171"")";3559;370,259194354652;0,195
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006182"";""GO:0006182"")";1979;38,6569491555114;0,7339
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006183"";""GO:0006183"")";1239;55,3580557429583;0,4256
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006198"";""GO:0006198"")";5635;597,634703568214;0,1854
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006241"";""GO:0006241"")";1261;55,3580557429583;0,4264
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006259"";""GO:0006259"")";2207;102,31093955713;0,449
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006260"";""GO:0006260"")";13870;1666,92015568279;0,1664
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006261"";""GO:0006261"")";3626;481,467343683653;0,1236
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006264"";""GO:0006264"")";1253;232,580326517514;0,0844
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006265"";""GO:0006265"")";2063;103,852387283418;0,4018
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006268"";""GO:0006268"")";2173;140,807045969255;0,331
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006270"";""GO:0006270"")";2554;686,244129952386;0,0431
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006275"";""GO:0006275"")";3204;351,223032374918;0,1731
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006281"";""GO:0006281"")";37920;3800,76736996142;0,2116
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006282"";""GO:0006282"")";1147;57,9729214279945;0,3779
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006283"";""GO:0006283"")";1522;170,802096592021;0,1649
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006284"";""GO:0006284"")";4579;287,660065291119;0,3766
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006287"";""GO:0006287"")";1553;48,9396429474719;0,5536
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006289"";""GO:0006289"")";5822;1042,7543932248;0,0775
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006298"";""GO:0006298"")";3905;314,320368695645;0,279
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006301"";""GO:0006301"")";1714;85,1373841905904;0,4006
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006302"";""GO:0006302"")";11589;757,177250420499;0,4149
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006303"";""GO:0006303"")";5390;937,079072970154;0,0776
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006306"";""GO:0006306"")";5413;743,743114354144;0,1156
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006309"";""GO:0006309"")";1399;108,663467357785;0,2458
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006310"";""GO:0006310"")";10193;1238,5942325697;0,1479
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006325"";""GO:0006325"")";19048;1538,91249361975;0,318
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006334"";""GO:0006334"")";8019;654,889060242424;0,2812
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006335"";""GO:0006335"")";1509;143,22940474148;0,2064
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006336"";""GO:0006336"")";2272;133,89830844992;0,3715
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006337"";""GO:0006337"")";1974;330,140526648888;0,0905
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006338"";""GO:0006338"")";20607;1277,23649031653;0,4857
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006349"";""GO:0006349"")";2716;2648,18464573645;0,0063
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006351"";""GO:0006351"")";15641;1975,22262018916;0,1396
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006352"";""GO:0006352"")";3176;200,826529278826;0,3509
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006353"";""GO:0006353"")";1277;23,5489;0,6832
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006355"";""GO:0006355"")";80081;7620,13228230775;0,2067
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006357"";""GO:0006357"")";222398;23101,535628533;0,1482
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006359"";""GO:0006359"")";794;50,8339820474541;0,2886
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006363"";""GO:0006363"")";288;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006364"";""GO:0006364"")";11376;960,045310135815;0,275
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006366"";""GO:0006366"")";21293;2804,35929940262;0,1101
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006367"";""GO:0006367"")";5614;693,695411968713;0,1387
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006368"";""GO:0006368"")";3931;613,242035180104;0,0924
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006376"";""GO:0006376"")";3068;250,067930330169;0,2642
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006378"";""GO:0006378"")";4679;156,970408359885;0,6675
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006379"";""GO:0006379"")";949;80,4347461960678;0,2258
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006383"";""GO:0006383"")";2221;51,8995741170264;0,6965
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006390"";""GO:0006390"")";1289;32,0848372366979;0,6007
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006396"";""GO:0006396"")";24243;2164,03562037957;0,2811
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006397"";""GO:0006397"")";28645;2344,85411778487;0,3265
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006400"";""GO:0006400"")";2771;317,145017158452;0,1625
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006401"";""GO:0006401"")";2126;501,349643846662;0,056
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006402"";""GO:0006402"")";5849;367,371410265781;0,3881
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006405"";""GO:0006405"")";2114;148,838400863126;0,3022
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006406"";""GO:0006406"")";5538;639,76645961574;0,1569
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006412"";""GO:0006412"")";15983;1482,59648543454;0,2376
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006413"";""GO:0006413"")";5710;623,256495105492;0,1721
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006414"";""GO:0006414"")";2600;229,016524627489;0,2392
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006417"";""GO:0006417"")";9533;293,808058033827;0,8063
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006418"";""GO:0006418"")";4166;297,254347040376;0,3217
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006438"";""GO:0006438"")";220;30,9796006944444;0,1319
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006446"";""GO:0006446"")";4472;587,991986465772;0,1306
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006457"";""GO:0006457"")";13971;1797,7771555681;0,1447
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006464"";""GO:0006464"")";17055;866,524311518477;0,6194
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006465"";""GO:0006465"")";3395;161,844098424694;0,4788
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006468"";""GO:0006468"")";104773;11760,8205691663;0,1062
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006469"";""GO:0006469"")";13831;702,605272230673;0,5898
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006470"";""GO:0006470"")";49062;3832,65311439994;0,3778
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006471"";""GO:0006471"")";3907;1149,21808597236;0,0429
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006473"";""GO:0006473"")";2418;219,033569636151;0,2281
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006476"";""GO:0006476"")";2709;107,689829329302;0,517
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006479"";""GO:0006479"")";4786;233,724707969352;0,4945
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006482"";""GO:0006482"")";2072;1309,66111656446;0,0144
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006486"";""GO:0006486"")";19537;1127,53110073427;0,5247
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006487"";""GO:0006487"")";9219;633,87059817769;0,3757
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006488"";""GO:0006488"")";1554;296,286871425623;0,0784
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006491"";""GO:0006491"")";4450;486,652716499983;0,1716
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006493"";""GO:0006493"")";9353;506,193177427928;0,5025
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006497"";""GO:0006497"")";3192;386,870082413209;0,15
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006506"";""GO:0006506"")";3028;308,082249588547;0,1921
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006508"";""GO:0006508"")";79517;5080,65150510223;0,6148
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006509"";""GO:0006509"")";3788;335,220522483146;0,2365
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006511"";""GO:0006511"")";44305;5090,90385879258;0,1324
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006513"";""GO:0006513"")";10346;1183,82552041408;0,1642
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006515"";""GO:0006515"")";3357;187,437922452448;0,4075
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006516"";""GO:0006516"")";1857;149,573112215655;0,2524
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006518"";""GO:0006518"")";3538;55,0266462142422;0,8639
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006520"";""GO:0006520"")";2555;57,1250056862144;0,7268
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006525"";""GO:0006525"")";1026;46,1707186996431;0,4005
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006527"";""GO:0006527"")";1524;93,1478159324184;0,3323
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006536"";""GO:0006536"")";2128;27,4155147904137;0,8418
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006541"";""GO:0006541"")";2351;55,9912525876093;0,6931
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006590"";""GO:0006590"")";4010;140,665556706045;0,6207
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006605"";""GO:0006605"")";9191;531,142000167947;0,4643
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006606"";""GO:0006606"")";13294;1881,37638705974;0,1209
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006607"";""GO:0006607"")";3145;206,852635462521;0,341
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006611"";""GO:0006611"")";4466;207,89406895062;0,5095
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006612"";""GO:0006612"")";8155;1269,96706549583;0,0973
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006613"";""GO:0006613"")";1424;503,467108421663;0,0319
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006617"";""GO:0006617"")";1337;84,1219844317117;0,317
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006622"";""GO:0006622"")";3296;116,170697219595;0,5903
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006623"";""GO:0006623"")";3301;83,6579681829998;0,7215
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006626"";""GO:0006626"")";2993;143,890702875076;0,46
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006629"";""GO:0006629"")";21225;3256,91008253786;0,0786
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006631"";""GO:0006631"")";11952;2160,16101437055;0,0566
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006633"";""GO:0006633"")";7815;1574,67396677117;0,0638
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006635"";""GO:0006635"")";5755;691,481769827041;0,1462
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006636"";""GO:0006636"")";2244;92,2394573114753;0,4923
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006637"";""GO:0006637"")";2905;449,076472936769;0,1035
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006641"";""GO:0006641"")";4383;698,630024206484;0,0892
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006644"";""GO:0006644"")";6225;425,243628085666;0,3535
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006646"";""GO:0006646"")";1025;133,44779344758;0,1402
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006654"";""GO:0006654"")";8400;1949,14154558527;0,0429
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006656"";""GO:0006656"")";3654;911,147219089895;0,0466
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006660"";""GO:0006660"")";421;9,50694444444444;0,4937
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0006661"";""GO:0006661"")";10660;807,215855888477;0,3315
