"Pathway ID";"m";"stat";"p"
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-210746"";""R-HSA-210746"")";179;25,8402777777778;0,1268
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-975110"";""R-HSA-975110"")";841;90,4720027427849;0,1797
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-198203"";""R-HSA-198203"")";1142;124,359060855408;0,1799
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9603381"";""R-HSA-9603381"")";1790;79,6614795093504;0,456
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8949275"";""R-HSA-8949275"")";684;23,086547177178;0,4692
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5690338"";""R-HSA-5690338"")";287;14,8991046211165;0,3205
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1296067"";""R-HSA-1296067"")";331;8,46280991735537;0,4616
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1296053"";""R-HSA-1296053"")";295;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5683177"";""R-HSA-5683177"")";305;618,864944263085;0,0031
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1299503"";""R-HSA-1299503"")";949;28,8126626201835;0,525
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1299316"";""R-HSA-1299316"")";542;25,4417378328742;0,3688
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9667769"";""R-HSA-9667769"")";757;7,32179930795848;0,7567
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8850843"";""R-HSA-8850843"")";1110;24,439900563873;0,6242
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5657562"";""R-HSA-5657562"")";29;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-77108"";""R-HSA-77108"")";146;15,8301568561309;0,1774
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669914"";""R-HSA-9669914"")";255;6,9504132231405;0,4933
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669917"";""R-HSA-9669917"")";255;6,9504132231405;0,4891
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669921"";""R-HSA-9669921"")";255;6,9504132231405;0,4851
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669924"";""R-HSA-9669924"")";255;6,9504132231405;0,4848
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669926"";""R-HSA-9669926"")";255;6,9504132231405;0,4946
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669929"";""R-HSA-9669929"")";255;6,9504132231405;0,4764
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669933"";""R-HSA-9669933"")";255;6,9504132231405;0,4865
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669934"";""R-HSA-9669934"")";255;6,9504132231405;0,492
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669935"";""R-HSA-9669935"")";255;6,9504132231405;0,49
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669936"";""R-HSA-9669936"")";255;6,9504132231405;0,4815
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9669937"";""R-HSA-9669937"")";255;6,9504132231405;0,483
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9680187"";""R-HSA-9680187"")";255;6,9504132231405;0,4926
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9636249"";""R-HSA-9636249"")";449;11,1111111111111;0,5063
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-193634"";""R-HSA-193634"")";1102;743,994719590836;0,0154
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-193697"";""R-HSA-193697"")";1203;752,697219590836;0,0146
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-209563"";""R-HSA-209563"")";353;8,7025;0,4617
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8985586"";""R-HSA-8985586"")";2333;117,17921613099;0,4392
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-166020"";""R-HSA-166020"")";142;23,0205071405354;0,1201
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5659898"";""R-HSA-5659898"")";291;22,6989210284665;0,2414
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5083630"";""R-HSA-5083630"")";1404;292,414051174911;0,0767
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8941333"";""R-HSA-8941333"")";942;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-352238"";""R-HSA-352238"")";437;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8941413"";""R-HSA-8941413"")";58;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5340588"";""R-HSA-5340588"")";1526;75,5423311291396;0,4014
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9026766"";""R-HSA-9026766"")";58;29,1513684608185;0,0326
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1222449"";""R-HSA-1222449"")";190;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1222499"";""R-HSA-1222499"")";190;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5690714"";""R-HSA-5690714"")";661;37,1555937575001;0,3384
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3304347"";""R-HSA-3304347"")";716;7,53556324490581;0,7239
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3304349"";""R-HSA-3304349"")";1619;14,8706326893503;0,8684
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3304356"";""R-HSA-3304356"")";1496;14,8706326893503;0,8404
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3311021"";""R-HSA-3311021"")";716;7,53556324490581;0,7294
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3315487"";""R-HSA-3315487"")";716;7,53556324490581;0,731
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3656532"";""R-HSA-3656532"")";1496;14,8706326893503;0,8348
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2206285"";""R-HSA-2206285"")";405;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579024"";""R-HSA-5579024"")";56;17,0797530864198;0,067
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579031"";""R-HSA-5579031"")";214;15,1147655328798;0,2627
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-176974"";""R-HSA-176974"")";1279;454,804695628979;0,0323
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9022535"";""R-HSA-9022535"")";1147;7,97231833910034;0,8362
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4793952"";""R-HSA-4793952"")";49;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-975574"";""R-HSA-975574"")";163;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5657655"";""R-HSA-5657655"")";1348;21,1378612075032;0,7473
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5545483"";""R-HSA-5545483"")";124;27,7525;0,0844
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5632987"";""R-HSA-5632987"")";124;27,7525;0,0806
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4043916"";""R-HSA-4043916"")";50;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9637628"";""R-HSA-9637628"")";305;45,4141206437708;0,1345
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9694493"";""R-HSA-9694493"")";183;45,4141206437708;0,0711
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4551295"";""R-HSA-4551295"")";63;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5632927"";""R-HSA-5632927"")";775;10,6481994459834;0,6767
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5661231"";""R-HSA-5661231"")";542;96,0799343326048;0,0976
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9636467"";""R-HSA-9636467"")";428;15,1802926506821;0,4187
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3359467"";""R-HSA-3359467"")";728;9,14007571660357;0,6655
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3359469"";""R-HSA-3359469"")";728;9,14007571660357;0,6797
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9605308"";""R-HSA-9605308"")";480;34,521069278645;0,2581
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9605310"";""R-HSA-9605310"")";36;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9608287"";""R-HSA-9608287"")";36;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9608290"";""R-HSA-9608290"")";36;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5602680"";""R-HSA-5602680"")";185;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5603037"";""R-HSA-5603037"")";433;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2206282"";""R-HSA-2206282"")";40;17,8422776518015;0,0439
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6803544"";""R-HSA-6803544"")";215;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167021"";""R-HSA-167021"")";377;29,736232501265;0,2342
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167060"";""R-HSA-167060"")";1207;38,3407771388924;0,52
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-187042"";""R-HSA-187042"")";202;29,736232501265;0,1297
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-187706"";""R-HSA-187706"")";1577;285,962049492836;0,0842
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-193681"";""R-HSA-193681"")";292;8,7025;0,4157
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-198745"";""R-HSA-198745"")";405;62,6722307526143;0,1192
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-205017"";""R-HSA-205017"")";274;8,7025;0,3907
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9036866"";""R-HSA-9036866"")";1207;38,3407771388924;0,5393
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-203754"";""R-HSA-203754"")";204;6,57462195923735;0,4683
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2644605"";""R-HSA-2644605"")";890;56,4857159263483;0,3061
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2644607"";""R-HSA-2644607"")";890;56,4857159263483;0,3051
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418359"";""R-HSA-418359"")";3470;567,89995059513;0,0923
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619048"";""R-HSA-5619048"")";88;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9025046"";""R-HSA-9025046"")";384;42,0733791443815;0,1713
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9034013"";""R-HSA-9034013"")";1047;16,7938608687049;0,6929
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9034793"";""R-HSA-9034793"")";1222;16,7938608687049;0,7317
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9026357"";""R-HSA-9026357"")";457;51,4297805284645;0,1729
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9026527"";""R-HSA-9026527"")";743;105,190008989233;0,1312
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9616333"";""R-HSA-9616333"")";105;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9630221"";""R-HSA-9630221"")";105;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9630222"";""R-HSA-9630222"")";105;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9024909"";""R-HSA-9024909"")";470;95,8336076051495;0,0875
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9656249"";""R-HSA-9656249"")";58;16,4595449443934;0,0718
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9656255"";""R-HSA-9656255"")";58;16,4595449443934;0,0726
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9656256"";""R-HSA-9656256"")";58;16,4595449443934;0,0772
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9657050"";""R-HSA-9657050"")";58;16,4595449443934;0,0714
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-549127"";""R-HSA-549127"")";1705;221,344444870528;0,1442
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619066"";""R-HSA-5619066"")";124;177,266447284567;0,0074
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-388479"";""R-HSA-388479"")";290;9,72366747600879;0,3937
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2160456"";""R-HSA-2160456"")";307;27,1725415840406;0,2033
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211728"";""R-HSA-211728"")";1222;16,1245444444444;0,7498
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211736"";""R-HSA-211736"")";410;33,3107853223594;0,2267
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3238698"";""R-HSA-3238698"")";3069;339,164936420848;0,1748
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163358"";""R-HSA-163358"")";277;13,9447158994793;0,3331
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163680"";""R-HSA-163680"")";1562;106,34769906307;0,3005
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163767"";""R-HSA-163767"")";530;73,7873479976921;0,1348
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3359485"";""R-HSA-3359485"")";183;146,185128222147;0,0151
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-111957"";""R-HSA-111957"")";2359;143,441600085007;0,368
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-444411"";""R-HSA-444411"")";329;6,91495198902606;0,5573
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674396"";""R-HSA-9674396"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674401"";""R-HSA-9674401"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674403"";""R-HSA-9674403"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674404"";""R-HSA-9674404"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674415"";""R-HSA-9674415"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674428"";""R-HSA-9674428"")";220;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619046"";""R-HSA-5619046"")";148;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9634600"";""R-HSA-9634600"")";1244;73,3871120135435;0,3396
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5609974"";""R-HSA-5609974"")";182;30,7418241723312;0,1133
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2161517"";""R-HSA-2161517"")";892;43,6630751765545;0,3841
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5678771"";""R-HSA-5678771"")";115;14,0625;0,1649
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8847453"";""R-HSA-8847453"")";499;25,4316650266409;0,331
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-111995"";""R-HSA-111995"")";536;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-196783"";""R-HSA-196783"")";752;130,316540625176;0,0997
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4043911"";""R-HSA-4043911"")";301;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-162699"";""R-HSA-162699"")";174;61,1903781393096;0,0458
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4717374"";""R-HSA-4717374"")";174;61,1903781393096;0,0446
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4719360"";""R-HSA-4719360"")";174;61,1903781393096;0,0505
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4719377"";""R-HSA-4719377"")";174;61,1903781393096;0,0483
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163282"";""R-HSA-163282"")";390;9,87755102040816;0,4714
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-75944"";""R-HSA-75944"")";417;9,87755102040816;0,4911
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2892245"";""R-HSA-2892245"")";410;178,683623486793;0,0296
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579016"";""R-HSA-5579016"")";163;14,8787338608913;0,212
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579002"";""R-HSA-5579002"")";79;7,84;0,2033
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1483076"";""R-HSA-1483076"")";146;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619101"";""R-HSA-5619101"")";145;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5660686"";""R-HSA-5660686"")";145;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619099"";""R-HSA-5619099"")";152;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9036092"";""R-HSA-9036092"")";60;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9629232"";""R-HSA-9629232"")";220;18,0615243342516;0,2181
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9636003"";""R-HSA-9636003"")";220;18,0615243342516;0,2172
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619063"";""R-HSA-5619063"")";162;497,418041012101;0,0017
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9010642"";""R-HSA-9010642"")";3572;401,416908534719;0,1696
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619078"";""R-HSA-5619078"")";81;73,4108492585404;0,0144
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8849474"";""R-HSA-8849474"")";353;39,5482431493085;0,1661
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619088"";""R-HSA-5619088"")";67;9;0,1367
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-114516"";""R-HSA-114516"")";2683;173,71854240971;0,3508
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5683329"";""R-HSA-5683329"")";486;66,241487720602;0,1413
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5674499"";""R-HSA-5674499"")";1109;250,402268005491;0,0683
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9652169"";""R-HSA-9652169"")";571;70,0915658471252;0,156
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-198765"";""R-HSA-198765"")";434;46,5588454218252;0,1764
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4549380"";""R-HSA-4549380"")";97;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-169131"";""R-HSA-169131"")";167;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-70688"";""R-HSA-70688"")";188;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1483152"";""R-HSA-1483152"")";340;14,3935950413223;0,3882
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579015"";""R-HSA-5579015"")";83;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619047"";""R-HSA-5619047"")";914;21,6813260635223;0,5916
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1299287"";""R-HSA-1299287"")";280;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9708530"";""R-HSA-9708530"")";2511;134,226083882348;0,4162
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5674404"";""R-HSA-5674404"")";206;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-140180"";""R-HSA-140180"")";77;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8849472"";""R-HSA-8849472"")";278;28,6653466483012;0,182
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9673766"";""R-HSA-9673766"")";888;73,9158774035097;0,2278
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-111452"";""R-HSA-111452"")";273;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9663199"";""R-HSA-9663199"")";656;20,8563460758055;0,485
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9699150"";""R-HSA-9699150"")";656;20,8563460758055;0,4898
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-114294"";""R-HSA-114294"")";214;6,5536;0,4723
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9661070"";""R-HSA-9661070"")";522;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6809583"";""R-HSA-6809583"")";69;16,9938271604938;0,0752
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619042"";""R-HSA-5619042"")";155;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9037628"";""R-HSA-9037628"")";477;45,0345246398089;0,1973
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619114"";""R-HSA-5619114"")";93;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5658471"";""R-HSA-5658471"")";93;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8985801"";""R-HSA-8985801"")";3443;300,131403587557;0,2437
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8981373"";""R-HSA-8981373"")";557;20,0887984878369;0,4452
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6804754"";""R-HSA-6804754"")";140;7,71604938271605;0,2971
